X,Y,SHIFT,REPORT_DAT,CCN,OFFENSE,METHOD,DISTRICT
-76.9715679,38.86825278,MIDNIGHT,11/2/2023,23180069,ROBBERY,GUN,6
-76.97266114,38.86948365,EVENING,11/14/2023,23186996,THEFT F/AUTO,OTHERS,6
-76.97735707,38.87138915,MIDNIGHT,11/15/2023,23187249,ASSAULT W/DANGEROUS WEAPON,GUN,6
-77.01955986,38.88485559,DAY,11/18/2023,23189065,THEFT F/AUTO,OTHERS,1
-77.0242899,38.92239179,EVENING,11/18/2023,23189235,THEFT F/AUTO,OTHERS,3
-77.03490352,38.96685652,EVENING,11/20/2023,23189345,THEFT F/AUTO,OTHERS,4
-77.02671099,38.93312287,DAY,11/2/2023,23424245,THEFT/OTHER,OTHERS,4
-77.03273098,38.94028167,EVENING,11/2/2023,23424261,THEFT/OTHER,OTHERS,4
-77.01615256,38.97161427,DAY,11/8/2023,23424466,THEFT F/AUTO,OTHERS,4
-76.98572674,38.90260545,DAY,11/9/2023,23424516,THEFT F/AUTO,OTHERS,5
-77.07199944,38.9178168,DAY,11/8/2023,23424482,THEFT F/AUTO,OTHERS,2
-77.06906791,38.91735419,DAY,10/25/2023,23175586,MOTOR VEHICLE THEFT,OTHERS,2
-76.96368238,38.92985242,EVENING,10/25/2023,23175787,THEFT/OTHER,OTHERS,5
-77.02396504,38.90725167,EVENING,10/26/2023,23175992,THEFT F/AUTO,OTHERS,3
-77.02038597,38.9140983,MIDNIGHT,10/26/2023,23176069,THEFT F/AUTO,OTHERS,3
-77.00204122,38.89813204,DAY,10/28/2023,23177477,MOTOR VEHICLE THEFT,OTHERS,1
-77.03078986,38.91261658,MIDNIGHT,10/29/2023,23177561,MOTOR VEHICLE THEFT,OTHERS,3
-77.02962367,38.91700673,MIDNIGHT,10/29/2023,23177765,ROBBERY,GUN,3
-77.02703879,38.92160314,DAY,11/2/2023,23180179,THEFT/OTHER,OTHERS,3
-76.94577872,38.86587772,MIDNIGHT,11/8/2023,23183369,ROBBERY,GUN,6
-76.9799399,38.90155459,EVENING,11/5/2023,23182066,MOTOR VEHICLE THEFT,OTHERS,5
-77.04184839,38.89964985,EVENING,11/7/2023,23183250,THEFT/OTHER,OTHERS,2
-76.97216661,38.92284736,DAY,11/9/2023,23184177,MOTOR VEHICLE THEFT,OTHERS,5
-76.92294509,38.90348986,EVENING,11/10/2023,23184910,THEFT F/AUTO,OTHERS,6
-77.02346476,38.90088157,EVENING,11/14/2023,23186096,MOTOR VEHICLE THEFT,OTHERS,1
-77.03196162,38.89784049,DAY,10/26/2023,23424106,THEFT/OTHER,OTHERS,2
-77.05715307,38.96976545,EVENING,10/30/2023,23178640,THEFT F/AUTO,OTHERS,2
-77.02552565,38.95138852,EVENING,11/13/2023,23186010,THEFT F/AUTO,OTHERS,4
-77.01691677,38.90133123,DAY,11/14/2023,23186798,THEFT F/AUTO,OTHERS,1
-77.03736283,38.932966,DAY,11/16/2023,23187992,ROBBERY,OTHERS,3
-77.05400772,38.92571131,DAY,10/24/2023,23175003,MOTOR VEHICLE THEFT,OTHERS,2
-77.02482957,38.93922163,DAY,10/25/2023,23175539,ROBBERY,GUN,4
-76.99375788,38.9215925,DAY,10/25/2023,23175639,THEFT/OTHER,OTHERS,5
-77.0249379,38.90037175,DAY,11/10/2023,23184811,THEFT/OTHER,OTHERS,2
-76.97819037,38.88490509,DAY,11/12/2023,23424655,THEFT/OTHER,OTHERS,1
-77.02731116,38.96945967,EVENING,11/3/2023,23180937,THEFT/OTHER,OTHERS,4
-77.0219215,38.91113121,DAY,11/6/2023,23182400,THEFT F/AUTO,OTHERS,3
-77.04235555,38.93058439,DAY,11/10/2023,23184728,MOTOR VEHICLE THEFT,OTHERS,3
-76.99616591,38.90251978,DAY,11/12/2023,23185724,ROBBERY,OTHERS,5
-76.93161285,38.88474403,MIDNIGHT,11/14/2023,23186705,THEFT/OTHER,OTHERS,6
-76.97009346,38.86304964,DAY,11/15/2023,23187293,THEFT F/AUTO,OTHERS,6
-77.02498087,38.91409686,EVENING,11/17/2023,23188279,THEFT F/AUTO,OTHERS,3
-77.01494374,38.9159088,MIDNIGHT,10/22/2023,23173850,ROBBERY,GUN,3
-76.99436647,38.87753164,EVENING,10/23/2023,23174654,BURGLARY,OTHERS,1
-76.98261077,38.90128315,EVENING,10/25/2023,23175357,THEFT/OTHER,OTHERS,5
-77.02845991,38.91919019,EVENING,11/4/2023,23181465,THEFT F/AUTO,OTHERS,3
-77.01060908,38.91038807,DAY,11/7/2023,23182901,THEFT/OTHER,OTHERS,3
-77.00225248,38.93678075,DAY,10/23/2023,23174431,MOTOR VEHICLE THEFT,OTHERS,4
-77.0327325,38.93353824,MIDNIGHT,10/25/2023,23175494,ASSAULT W/DANGEROUS WEAPON,GUN,4
-77.02647446,38.94560004,MIDNIGHT,10/26/2023,23176046,ROBBERY,GUN,4
-77.03272867,38.94453638,MIDNIGHT,10/26/2023,23176060,ROBBERY,GUN,4
-76.99005843,38.85847262,EVENING,10/26/2023,23176425,MOTOR VEHICLE THEFT,OTHERS,7
-77.01582968,38.94774044,DAY,10/30/2023,23178455,MOTOR VEHICLE THEFT,OTHERS,4
-77.03273216,38.92952468,EVENING,11/2/2023,23180508,THEFT/OTHER,OTHERS,3
-77.03325664,38.90965936,EVENING,11/15/2023,23187113,THEFT/OTHER,OTHERS,2
-76.978131,38.88685794,MIDNIGHT,11/15/2023,23187238,BURGLARY,OTHERS,1
-76.99731607,38.88868456,DAY,10/29/2023,23424164,THEFT/OTHER,OTHERS,1
-77.06279614,38.90458633,DAY,11/7/2023,23424411,THEFT/OTHER,OTHERS,2
-77.03455933,38.91002536,DAY,11/10/2023,23424618,THEFT/OTHER,OTHERS,2
-77.03719296,38.93499202,EVENING,10/23/2023,23174304,ROBBERY,OTHERS,3
-77.05910571,38.93350815,DAY,10/23/2023,23174511,MOTOR VEHICLE THEFT,OTHERS,2
-77.03273216,38.92952468,MIDNIGHT,10/31/2023,23178645,THEFT/OTHER,OTHERS,3
-77.02499024,38.90565361,MIDNIGHT,11/3/2023,23180598,MOTOR VEHICLE THEFT,OTHERS,3
-76.95805787,38.88979484,DAY,11/4/2023,23181279,THEFT/OTHER,OTHERS,6
-76.951105,38.87188661,DAY,10/28/2023,23177034,BURGLARY,OTHERS,6
-77.058879,38.93620283,EVENING,11/8/2023,23183717,THEFT/OTHER,OTHERS,2
-77.03139393,38.90661263,DAY,11/10/2023,23184765,THEFT F/AUTO,OTHERS,3
-76.91915108,38.89776203,EVENING,11/8/2023,23183833,THEFT F/AUTO,OTHERS,6
-77.02079371,38.87621705,DAY,11/9/2023,23184077,THEFT/OTHER,OTHERS,1
-76.99618547,38.88604897,DAY,10/26/2023,23176314,THEFT/OTHER,OTHERS,1
-77.02497746,38.89613926,DAY,10/27/2023,23424133,THEFT/OTHER,OTHERS,2
-77.00204344,38.87885244,DAY,11/10/2023,23424580,THEFT F/AUTO,OTHERS,1
-77.05012656,38.90135035,EVENING,10/27/2023,23176549,MOTOR VEHICLE THEFT,OTHERS,2
-77.02091907,38.89735051,EVENING,11/16/2023,23187648,THEFT F/AUTO,OTHERS,1
-77.02970766,38.93761143,DAY,11/12/2023,23185820,THEFT F/AUTO,OTHERS,4
-77.06391816,38.94487643,DAY,11/13/2023,23186272,THEFT/OTHER,OTHERS,2
-77.04774676,38.90170681,EVENING,10/25/2023,23175819,THEFT F/AUTO,OTHERS,2
-76.95866143,38.88443411,EVENING,10/27/2023,23176359,THEFT/OTHER,OTHERS,0
-76.93927087,38.88098882,DAY,11/1/2023,23179665,THEFT F/AUTO,OTHERS,6
-77.02241943,38.91649675,EVENING,11/5/2023,23181131,MOTOR VEHICLE THEFT,OTHERS,3
-76.9799399,38.90155459,DAY,11/6/2023,23182380,MOTOR VEHICLE THEFT,OTHERS,5
-77.06513567,38.96400509,MIDNIGHT,11/9/2023,23183679,THEFT F/AUTO,OTHERS,2
-77.00130522,38.8825055,EVENING,11/9/2023,23183924,ROBBERY,OTHERS,1
-76.97064989,38.92772725,EVENING,11/9/2023,23184250,ROBBERY,GUN,5
-77.00057506,38.89255858,DAY,11/7/2023,23424381,THEFT/OTHER,OTHERS,1
-77.00904099,38.92291735,EVENING,11/10/2023,23184517,ROBBERY,GUN,5
-77.03325664,38.90965936,DAY,11/10/2023,23184743,THEFT/OTHER,OTHERS,2
-77.04826292,38.91742499,DAY,11/11/2023,23185221,THEFT F/AUTO,OTHERS,2
-76.99314249,38.9222244,EVENING,11/15/2023,23187583,THEFT/OTHER,OTHERS,5
-77.03325664,38.90965936,MIDNIGHT,11/17/2023,23188369,THEFT/OTHER,OTHERS,2
-77.00617286,38.94789134,DAY,11/5/2023,23181907,MOTOR VEHICLE THEFT,OTHERS,4
-76.97203562,38.86389833,EVENING,11/6/2023,23182595,THEFT F/AUTO,OTHERS,6
-77.03572977,38.93980894,EVENING,11/7/2023,23182647,BURGLARY,OTHERS,4
-76.93020572,38.89837362,DAY,11/9/2023,23184187,THEFT F/AUTO,OTHERS,6
-77.02813849,38.95969039,EVENING,11/9/2023,23184325,ROBBERY,OTHERS,4
-77.02651557,38.91811803,DAY,11/13/2023,23186390,THEFT F/AUTO,OTHERS,3
-77.02191734,38.91335618,EVENING,11/14/2023,23186456,ROBBERY,GUN,3
-77.00587997,38.87797517,EVENING,11/10/2023,23184420,MOTOR VEHICLE THEFT,OTHERS,1
-76.95224001,38.90073607,EVENING,11/3/2023,23180396,MOTOR VEHICLE THEFT,OTHERS,6
-77.04345504,38.90470782,MIDNIGHT,10/26/2023,23176116,THEFT/OTHER,OTHERS,2
-77.04747694,38.92051733,DAY,11/16/2023,23187871,BURGLARY,OTHERS,3
-77.03381379,38.93064194,MIDNIGHT,10/29/2023,23177903,BURGLARY,OTHERS,3
-77.06903434,38.95366966,EVENING,11/1/2023,23179460,MOTOR VEHICLE THEFT,OTHERS,2
-77.08057211,38.94629098,DAY,11/1/2023,23179743,THEFT/OTHER,OTHERS,2
-77.02397085,38.90911789,MIDNIGHT,10/22/2023,23173715,ROBBERY,GUN,3
-77.058879,38.93620283,DAY,10/22/2023,23174016,THEFT/OTHER,OTHERS,2
-77.05216107,38.8995812,EVENING,11/10/2023,23184896,MOTOR VEHICLE THEFT,OTHERS,2
-77.03195136,38.90452254,EVENING,11/15/2023,23187523,THEFT/OTHER,OTHERS,2
-77.03325664,38.90965936,EVENING,11/11/2023,23184975,THEFT/OTHER,OTHERS,2
-76.9973071,38.90021115,EVENING,11/16/2023,23188199,THEFT/OTHER,OTHERS,1
-77.00295624,38.87701331,EVENING,11/19/2023,23189304,THEFT/OTHER,OTHERS,1
-77.0364788,38.92869517,DAY,11/9/2023,23184267,MOTOR VEHICLE THEFT,OTHERS,3
-77.02704962,38.89544083,EVENING,11/10/2023,23184494,THEFT/OTHER,OTHERS,2
-76.93355234,38.88976933,DAY,11/10/2023,23184704,THEFT F/AUTO,OTHERS,6
-77.03965547,38.92466408,DAY,11/13/2023,23186195,ROBBERY,GUN,3
-76.99618662,38.87951555,EVENING,11/14/2023,23187033,THEFT/OTHER,OTHERS,1
-77.03965547,38.92466408,DAY,11/16/2023,23187963,THEFT F/AUTO,OTHERS,3
-77.0327346,38.93283181,EVENING,11/18/2023,23188777,THEFT/OTHER,OTHERS,4
-77.06140106,38.93824921,EVENING,10/31/2023,23179291,MOTOR VEHICLE THEFT,OTHERS,2
-76.98551004,38.89280144,DAY,11/8/2023,23424436,THEFT/OTHER,OTHERS,1
-77.04597199,38.98744578,MIDNIGHT,11/4/2023,23180872,THEFT F/AUTO,OTHERS,4
-77.04771829,38.90964462,EVENING,11/4/2023,23181117,THEFT/OTHER,OTHERS,2
-77.00612951,38.9200001,MIDNIGHT,11/5/2023,23181686,MOTOR VEHICLE THEFT,OTHERS,5
-77.02756216,38.90565186,EVENING,11/6/2023,23182111,THEFT/OTHER,OTHERS,3
-76.99111984,38.93402912,EVENING,11/6/2023,23182563,THEFT/OTHER,OTHERS,5
-77.03858478,38.93184794,MIDNIGHT,11/7/2023,23182834,ROBBERY,OTHERS,3
-76.99730867,38.90133359,EVENING,11/8/2023,23183218,THEFT/OTHER,OTHERS,5
-77.01167739,38.96714815,EVENING,11/2/2023,23180348,THEFT/OTHER,OTHERS,4
-77.03995743,38.93483373,EVENING,11/3/2023,23180394,MOTOR VEHICLE THEFT,OTHERS,3
-77.02294806,38.91557906,MIDNIGHT,11/11/2023,23185147,THEFT F/AUTO,OTHERS,3
-76.94694822,38.88331204,MIDNIGHT,11/13/2023,23186324,HOMICIDE,GUN,6
-77.0348843,38.98039032,DAY,11/19/2023,23424910,THEFT F/AUTO,OTHERS,4
-77.03273241,38.93735127,MIDNIGHT,11/19/2023,23189437,THEFT/OTHER,OTHERS,4
-77.00468614,38.91149612,DAY,10/22/2023,23424069,THEFT/OTHER,OTHERS,5
-77.04884393,38.89785213,EVENING,11/3/2023,23424278,THEFT/OTHER,OTHERS,2
-77.01851102,38.94925047,DAY,11/19/2023,23189552,THEFT F/AUTO,OTHERS,4
-76.95998282,38.92634599,DAY,11/19/2023,23424893,THEFT F/AUTO,OTHERS,5
-77.03458322,38.91862912,DAY,11/19/2023,23189545,THEFT/OTHER,OTHERS,3
-77.04946294,38.90527296,EVENING,11/20/2023,23189693,THEFT/OTHER,OTHERS,2
-77.0144401,38.87466008,EVENING,11/20/2023,23189663,THEFT F/AUTO,OTHERS,1
-77.01311321,38.90076716,DAY,11/19/2023,23424887,THEFT/OTHER,OTHERS,1
-77.01990292,38.91187188,MIDNIGHT,11/19/2023,23189414,ASSAULT W/DANGEROUS WEAPON,GUN,3
-76.98850745,38.84033633,EVENING,11/20/2023,23189819,ROBBERY,OTHERS,7
-77.08458976,38.95854165,DAY,11/19/2023,23189298,THEFT/OTHER,OTHERS,2
-77.01719199,38.90053125,DAY,11/19/2023,23189592,MOTOR VEHICLE THEFT,OTHERS,1
-77.05298309,38.92606004,DAY,11/19/2023,23424901,THEFT/OTHER,OTHERS,2
-76.97595711,38.91302993,DAY,11/19/2023,23189567,THEFT/OTHER,OTHERS,5
-77.03491263,38.95835876,DAY,11/19/2023,23189566,THEFT/OTHER,OTHERS,4
-77.0405767,38.90022098,EVENING,11/19/2023,23189252,THEFT F/AUTO,OTHERS,2
-76.98221357,38.89037242,DAY,11/19/2023,23424881,THEFT/OTHER,OTHERS,1
-77.0300832,38.88863525,DAY,11/19/2023,23424903,THEFT F/AUTO,OTHERS,1
-77.02463676,38.9170042,EVENING,11/20/2023,23189829,MOTOR VEHICLE THEFT,OTHERS,3
-77.00587997,38.87797517,DAY,11/9/2023,23184163,THEFT F/AUTO,OTHERS,1
-77.02092927,38.93446115,EVENING,11/13/2023,23185960,ROBBERY,OTHERS,4
-76.94802684,38.89461849,MIDNIGHT,11/15/2023,23187209,ROBBERY,GUN,6
-77.02673453,38.96729747,EVENING,11/17/2023,23188664,ROBBERY,GUN,4
-77.02294327,38.90965221,EVENING,11/18/2023,23188770,ROBBERY,GUN,3
-77.02440087,38.93697694,DAY,11/6/2023,23182485,MOTOR VEHICLE THEFT,OTHERS,4
-77.00588246,38.87885221,DAY,11/2/2023,23180255,MOTOR VEHICLE THEFT,OTHERS,1
-77.00740302,38.90645581,DAY,10/26/2023,23176220,THEFT F/AUTO,OTHERS,5
-77.03078785,38.91919032,DAY,11/2/2023,23180235,MOTOR VEHICLE THEFT,OTHERS,3
-77.09705144,38.94605974,DAY,11/18/2023,23189041,BURGLARY,OTHERS,2
-77.0493431,38.90964285,DAY,10/30/2023,23178407,THEFT F/AUTO,OTHERS,2
-77.02115386,38.95749124,EVENING,10/28/2023,23177186,THEFT/OTHER,OTHERS,4
-77.01060512,38.91557399,DAY,11/2/2023,23424239,THEFT/OTHER,OTHERS,3
-77.00906903,38.87141662,DAY,10/22/2023,23174009,MOTOR VEHICLE THEFT,OTHERS,1
-77.05808284,38.93483207,DAY,10/24/2023,23175071,THEFT/OTHER,OTHERS,2
-77.05808284,38.93483207,EVENING,10/26/2023,23175969,THEFT/OTHER,OTHERS,2
-76.99144466,38.94628033,MIDNIGHT,10/28/2023,23177200,ROBBERY,GUN,4
-77.02971038,38.92310373,EVENING,10/28/2023,23177572,THEFT F/AUTO,OTHERS,3
-77.05190543,38.9242076,DAY,11/2/2023,23180217,THEFT/OTHER,OTHERS,2
-77.05361536,38.89055425,EVENING,10/22/2023,23173062,THEFT/OTHER,OTHERS,2
-77.03261635,38.90453397,DAY,10/23/2023,23174483,THEFT/OTHER,OTHERS,2
-76.98634918,38.86608703,EVENING,11/12/2023,23185423,ASSAULT W/DANGEROUS WEAPON,GUN,7
-76.98842657,38.85418019,EVENING,10/22/2023,23174186,ASSAULT W/DANGEROUS WEAPON,GUN,7
-77.04236776,38.92163084,MIDNIGHT,11/17/2023,23188328,THEFT/OTHER,OTHERS,3
-77.02498163,38.89982097,MIDNIGHT,11/13/2023,23186106,ASSAULT W/DANGEROUS WEAPON,GUN,2
-77.05808284,38.93483207,EVENING,11/15/2023,23187102,THEFT/OTHER,OTHERS,2
-77.03339453,38.91975425,DAY,10/26/2023,23176243,THEFT/OTHER,OTHERS,3
-77.00470221,38.87797516,MIDNIGHT,10/30/2023,23178292,MOTOR VEHICLE THEFT,OTHERS,0
-77.04554866,38.91475745,MIDNIGHT,10/22/2023,23173897,ASSAULT W/DANGEROUS WEAPON,GUN,2
-77.04344318,38.90790703,EVENING,11/20/2023,23189759,THEFT F/AUTO,OTHERS,2
-77.02592497,38.95974405,EVENING,11/20/2023,23189721,THEFT/OTHER,OTHERS,4
-76.94179576,38.89261668,DAY,11/19/2023,23189605,MOTOR VEHICLE THEFT,OTHERS,6
-77.0307909,38.91557996,EVENING,11/20/2023,23189823,ROBBERY,OTHERS,3
-77.02886581,38.89524275,EVENING,11/19/2023,23189111,THEFT/OTHER,OTHERS,2
-77.03325664,38.90965936,EVENING,11/19/2023,23189667,THEFT/OTHER,OTHERS,2
-77.02504085,38.97361929,DAY,11/19/2023,23424905,THEFT F/AUTO,OTHERS,4
-76.99030825,38.9201648,EVENING,11/19/2023,23189734,THEFT/OTHER,OTHERS,0
-77.03553602,38.91187889,DAY,11/17/2023,23188562,THEFT F/AUTO,OTHERS,3
-77.0199093,38.90252833,DAY,11/19/2023,23189523,THEFT F/AUTO,OTHERS,1
-77.05679112,38.93261,MIDNIGHT,11/15/2023,23424725,THEFT/OTHER,OTHERS,2
-77.02653752,38.9817542,DAY,11/3/2023,23180767,THEFT F/AUTO,OTHERS,4
-77.03645237,38.93589182,MIDNIGHT,11/7/2023,23182476,THEFT F/AUTO,OTHERS,3
-77.0219191,38.89547082,MIDNIGHT,11/8/2023,23183360,MOTOR VEHICLE THEFT,OTHERS,1
-77.02242491,38.91776873,MIDNIGHT,10/27/2023,23176643,MOTOR VEHICLE THEFT,OTHERS,3
-77.03273216,38.92952468,EVENING,10/31/2023,23178774,THEFT/OTHER,OTHERS,3
-77.02735053,38.93372772,EVENING,11/15/2023,23187558,THEFT F/AUTO,OTHERS,4
-77.03179837,38.9368468,MIDNIGHT,10/22/2023,23173935,MOTOR VEHICLE THEFT,OTHERS,4
-77.08030055,38.94925444,EVENING,11/15/2023,23187422,THEFT/OTHER,OTHERS,2
-77.01902134,38.93831423,EVENING,11/17/2023,23188682,MOTOR VEHICLE THEFT,OTHERS,4
-77.04270258,38.89958171,EVENING,10/23/2023,23174755,THEFT/OTHER,OTHERS,2
-77.03554252,38.90965076,EVENING,10/29/2023,23424175,THEFT/OTHER,OTHERS,2
-77.02733542,38.95117777,DAY,11/3/2023,23180695,MOTOR VEHICLE THEFT,OTHERS,4
-76.94764978,38.89666367,MIDNIGHT,11/4/2023,23181236,THEFT/OTHER,OTHERS,6
-77.02808578,38.91700495,MIDNIGHT,10/23/2023,23174328,THEFT F/AUTO,OTHERS,3
-77.02459085,38.92797517,DAY,10/24/2023,23175021,MOTOR VEHICLE THEFT,OTHERS,3
-77.06391816,38.94487643,EVENING,10/31/2023,23179181,THEFT/OTHER,OTHERS,2
-76.99375788,38.9215925,DAY,10/28/2023,23177407,THEFT/OTHER,OTHERS,5
-76.96009911,38.92915825,MIDNIGHT,11/7/2023,23182847,BURGLARY,OTHERS,5
-77.00117084,38.95284335,EVENING,11/8/2023,23183322,THEFT/OTHER,OTHERS,4
-76.97892157,38.84389198,MIDNIGHT,11/11/2023,23185172,HOMICIDE,GUN,7
-76.9361134,38.90279472,EVENING,10/26/2023,23175970,THEFT/OTHER,OTHERS,6
-76.94828261,38.88954986,EVENING,10/30/2023,23178629,MOTOR VEHICLE THEFT,OTHERS,6
-76.97892157,38.84389198,EVENING,10/30/2023,23178637,THEFT/OTHER,OTHERS,7
-77.02627218,38.92384341,MIDNIGHT,11/1/2023,23179475,BURGLARY,OTHERS,0
-77.0365032,38.91756582,MIDNIGHT,11/1/2023,23179491,MOTOR VEHICLE THEFT,OTHERS,3
-77.02191797,38.90491338,DAY,10/23/2023,23174531,THEFT/OTHER,OTHERS,3
-77.00784244,38.87648114,DAY,10/26/2023,23176306,THEFT F/AUTO,OTHERS,1
-77.03273216,38.92952468,DAY,10/23/2023,23174497,THEFT/OTHER,OTHERS,3
-77.03259257,38.9281796,EVENING,10/29/2023,23424171,THEFT/OTHER,OTHERS,3
-76.99845098,38.89773793,EVENING,11/4/2023,23424294,THEFT/OTHER,OTHERS,1
-77.06279614,38.90458633,DAY,11/5/2023,23424307,THEFT/OTHER,OTHERS,2
-76.92420032,38.88137107,EVENING,10/24/2023,23174840,MOTOR VEHICLE THEFT,OTHERS,6
-77.06442854,38.97505932,EVENING,10/24/2023,23175213,THEFT F/AUTO,OTHERS,2
-76.99089199,38.89202033,EVENING,10/25/2023,23175337,ROBBERY,OTHERS,1
-76.99199756,38.82982467,DAY,10/25/2023,23175669,THEFT/OTHER,OTHERS,7
-76.99449048,38.86040865,DAY,11/6/2023,23182521,ROBBERY,OTHERS,7
-77.03381379,38.93064194,MIDNIGHT,11/8/2023,23183331,ROBBERY,GUN,3
-77.00905531,38.90765056,DAY,11/10/2023,23184649,SEX ABUSE,OTHERS,1
-77.02259007,38.94410413,DAY,11/12/2023,23185738,THEFT F/AUTO,OTHERS,4
-77.04009335,38.90724929,MIDNIGHT,11/13/2023,23186131,THEFT F/AUTO,OTHERS,2
-76.99618489,38.88200452,MIDNIGHT,11/14/2023,23186707,BURGLARY,OTHERS,1
-76.98447018,38.89970613,DAY,11/2/2023,23180316,THEFT/OTHER,OTHERS,1
-77.0386819,38.91847208,MIDNIGHT,11/3/2023,23180625,THEFT F/AUTO,OTHERS,3
-76.99497888,38.88028356,EVENING,11/3/2023,23180883,THEFT/OTHER,OTHERS,1
-77.03527137,38.93674248,EVENING,11/5/2023,23424316,THEFT/OTHER,OTHERS,4
-76.985251,38.86634635,MIDNIGHT,11/7/2023,23182817,ASSAULT W/DANGEROUS WEAPON,GUN,7
-77.02962424,38.90645184,EVENING,11/7/2023,23183149,THEFT/OTHER,OTHERS,3
-77.07103891,38.91967437,EVENING,11/8/2023,23183228,THEFT/OTHER,OTHERS,2
-77.02808366,38.91629302,MIDNIGHT,11/4/2023,23181222,THEFT F/AUTO,OTHERS,3
-76.99715929,38.92094079,DAY,11/4/2023,23181320,THEFT F/AUTO,OTHERS,5
-77.01209173,38.94387832,EVENING,11/6/2023,23182030,THEFT/OTHER,OTHERS,4
-77.08455186,38.96102435,EVENING,10/22/2023,23174190,THEFT F/AUTO,OTHERS,2
-77.02651085,38.89735568,EVENING,11/8/2023,23183678,THEFT/OTHER,OTHERS,2
-76.98564248,38.85077551,EVENING,11/8/2023,23183694,THEFT F/AUTO,OTHERS,7
-77.01067752,38.90857423,DAY,11/7/2023,23424416,THEFT/OTHER,OTHERS,3
-77.02599139,38.91028431,MIDNIGHT,11/15/2023,23424727,THEFT/OTHER,OTHERS,3
-77.04182991,38.90686069,DAY,11/15/2023,23424729,THEFT/OTHER,OTHERS,2
-76.97036546,38.89666394,EVENING,10/23/2023,23174275,ROBBERY,GUN,5
-77.02316445,38.92858956,MIDNIGHT,10/23/2023,23174406,ROBBERY,GUN,4
-76.97095924,38.86102907,EVENING,10/23/2023,23174298,ROBBERY,GUN,7
-77.03026103,38.91113403,DAY,10/23/2023,23174450,THEFT F/AUTO,OTHERS,3
-77.0266021,38.95625977,DAY,10/29/2023,23175165,THEFT/OTHER,OTHERS,4
-77.02634946,38.92483188,EVENING,10/24/2023,23175249,THEFT F/AUTO,OTHERS,3
-77.058879,38.93620283,DAY,10/25/2023,23175708,THEFT/OTHER,OTHERS,2
-77.03455933,38.91002536,EVENING,10/27/2023,23176820,THEFT/OTHER,OTHERS,2
-76.97190944,38.84778977,EVENING,11/2/2023,23180389,ASSAULT W/DANGEROUS WEAPON,GUN,7
-77.02506106,38.91557953,MIDNIGHT,11/4/2023,23181231,ROBBERY,GUN,3
-77.04344051,38.90849647,EVENING,11/2/2023,23424262,THEFT/OTHER,OTHERS,2
-77.10904036,38.93574593,DAY,11/7/2023,23424382,THEFT/OTHER,OTHERS,2
-77.03961253,38.92314556,MIDNIGHT,11/8/2023,23424426,THEFT/OTHER,OTHERS,3
-77.05329735,38.9044543,DAY,11/12/2023,23424649,THEFT/OTHER,OTHERS,2
-76.96923946,38.85175473,MIDNIGHT,11/15/2023,23424718,THEFT/OTHER,OTHERS,7
-77.03455933,38.91002536,DAY,11/18/2023,23424823,THEFT/OTHER,OTHERS,2
-77.02510435,38.94028518,DAY,11/18/2023,23189135,THEFT/OTHER,OTHERS,4
-77.02517222,38.93190961,MIDNIGHT,11/7/2023,23424368,THEFT/OTHER,OTHERS,4
-77.04198978,38.92970189,MIDNIGHT,11/8/2023,23424424,THEFT/OTHER,OTHERS,3
-76.99754818,38.90941274,EVENING,11/3/2023,23180986,THEFT F/AUTO,OTHERS,5
-77.03180289,38.93457652,MIDNIGHT,11/5/2023,23181687,THEFT F/AUTO,OTHERS,4
-77.01620622,38.89979634,EVENING,11/8/2023,23183363,ROBBERY,GUN,1
-76.94764978,38.89666367,EVENING,11/8/2023,23183719,ASSAULT W/DANGEROUS WEAPON,GUN,6
-76.98842657,38.85418019,DAY,11/10/2023,23184721,THEFT/OTHER,OTHERS,7
-76.95040046,38.8637292,DAY,11/11/2023,23185249,THEFT F/AUTO,OTHERS,6
-77.01873297,38.88604699,EVENING,10/22/2023,23174197,THEFT/OTHER,OTHERS,1
-77.05808284,38.93483207,EVENING,10/26/2023,23176517,THEFT/OTHER,OTHERS,2
-77.03192807,38.95782426,DAY,10/27/2023,23176866,THEFT F/AUTO,OTHERS,4
-77.02384763,38.93333725,DAY,10/27/2023,23176886,MOTOR VEHICLE THEFT,OTHERS,4
-77.01432715,38.97484567,MIDNIGHT,10/28/2023,23177190,THEFT/OTHER,OTHERS,4
-77.0307909,38.91557996,DAY,10/29/2023,23177974,THEFT F/AUTO,OTHERS,3
-76.99030825,38.9201648,EVENING,11/3/2023,23178189,THEFT/OTHER,OTHERS,5
-77.03195412,38.91865635,DAY,10/30/2023,23178489,THEFT F/AUTO,OTHERS,3
-77.01990154,38.91478382,DAY,10/31/2023,23178990,BURGLARY,OTHERS,3
-77.092621,38.94175061,DAY,11/3/2023,23180706,MOTOR VEHICLE THEFT,OTHERS,2
-77.04182991,38.90686069,MIDNIGHT,11/5/2023,23181813,THEFT/OTHER,OTHERS,2
-77.02703879,38.92160314,MIDNIGHT,11/3/2023,23180649,THEFT/OTHER,OTHERS,3
-77.02812414,38.94613051,EVENING,11/4/2023,23181462,THEFT/OTHER,OTHERS,4
-77.01893176,38.89547287,DAY,11/14/2023,23424702,THEFT/OTHER,OTHERS,1
-76.9509734,38.89268783,EVENING,11/9/2023,23183884,ASSAULT W/DANGEROUS WEAPON,KNIFE,6
