X,Y,CCN,REPORT_DAT
-77.04061575,38.93417599,23185772,11/12/2023
-76.9994672,38.90765001,23182842,11/7/2023
-77.03325664,38.90965936,23183957,11/9/2023
-76.99069732,38.86361342,23184364,11/9/2023
-77.02497746,38.89613926,23424121,10/26/2023
-77.00130926,38.90133308,23424599,11/10/2023
-76.93686425,38.87571367,23182153,11/6/2023
-76.97309013,38.86191152,23183974,11/9/2023
-77.04059087,38.89736073,23185655,11/12/2023
-76.93919155,38.90116754,23185777,11/12/2023
-76.99844675,38.89642676,23424349,11/6/2023
-77.07317706,38.92327278,23190237,11/20/2023
-77.00024671,38.90798485,23424909,11/19/2023
-77.03322509,38.93722619,23424933,11/20/2023
-77.01567899,38.90252798,23190343,11/21/2023
-77.02098816,38.92178428,23190026,11/20/2023
-76.94962773,38.89448181,23424932,11/20/2023
-77.0617149,38.94316199,23189481,11/20/2023
-77.04009335,38.90724929,23189927,11/20/2023
-76.92442376,38.88205684,23190108,11/20/2023
-76.9361134,38.90279472,23190350,11/21/2023
-77.07002414,38.95536965,23190016,11/20/2023
-76.98512537,38.86909609,23190091,11/20/2023
-77.03156379,38.95409457,23190133,11/20/2023
-77.03272567,38.93071531,23190389,11/21/2023
-77.03079075,38.90374525,23189623,11/19/2023
-77.07228663,38.9215195,23189885,11/20/2023
-76.99557009,38.88981229,23190356,11/21/2023
-77.0319539,38.91224467,23190310,11/21/2023
-77.03111416,38.92758914,23189825,11/20/2023
-77.00737103,38.87137593,23424931,11/20/2023
-76.97057484,38.85457221,23189900,11/20/2023
-76.93397349,38.88269628,23177900,10/29/2023
-76.98691795,38.88411181,23190115,11/20/2023
-77.03838302,38.92318948,23190274,11/21/2023
-77.0403008,38.90424574,23189932,11/20/2023
-77.04305317,38.91966587,23189990,11/20/2023
-77.01989445,38.87885567,23190263,11/20/2023
-77.01067004,38.91483061,23190394,11/21/2023
-77.04305317,38.91966587,23189983,11/20/2023
-76.99943062,38.92707873,23190183,11/20/2023
-77.04085865,38.90520683,23190122,11/20/2023
-77.00435542,38.87701219,23189973,11/20/2023
-77.0175745,38.91319269,23189876,11/20/2023
-77.03981175,38.90611028,23189906,11/20/2023
-77.02962548,38.90193181,23190232,11/20/2023
-76.98012013,38.8455892,23189869,11/20/2023
-77.01873267,38.88393736,23177101,10/28/2023
-77.00131241,38.88604078,23175435,10/25/2023
-76.96763934,38.85948534,23188064,11/16/2023
-76.95947845,38.86892644,23185348,11/11/2023
-77.04424259,38.92368377,23424790,11/18/2023
-77.02967897,38.92050659,23188965,11/18/2023
-77.02191749,38.90034939,23188820,11/18/2023
-76.98831309,38.88348065,23189141,11/18/2023
-77.0055651,38.9118675,23424788,11/18/2023
-77.00667056,38.87929192,23176995,10/27/2023
-76.92387592,38.89900428,23179917,11/1/2023
-76.9798839,38.88410793,23183702,11/8/2023
-77.03899812,38.92316676,23178621,10/30/2023
-76.96220665,38.87691009,23177670,10/29/2023
-77.02487616,38.92994478,23178174,10/29/2023
-77.02651085,38.89735568,23179388,11/1/2023
-76.99731774,38.88514209,23180733,11/3/2023
-77.01311321,38.90076716,23174773,10/23/2023
-77.03858478,38.93184794,23185464,11/12/2023
-77.00747637,38.90565019,23178607,10/31/2023
-77.04130073,38.92162473,23186132,11/13/2023
-77.04085865,38.90520683,23184809,11/10/2023
-76.99030825,38.9201648,23179406,11/1/2023
-77.00241893,38.94380811,23189131,11/18/2023
-77.03078796,38.91409899,23424837,11/18/2023
-77.04087789,38.92387768,23181493,11/5/2023
-77.01755774,38.90645536,23176246,10/26/2023
-77.01617712,38.90192976,23182564,11/6/2023
-77.02677782,38.97472169,23174782,10/24/2023
-77.03647037,38.92981571,23187906,11/16/2023
-77.05248911,38.9252106,23189248,11/19/2023
-77.02394711,38.91738458,23424688,11/14/2023
-77.00056809,38.82803765,23190212,11/20/2023
-77.03325664,38.90965936,23190261,11/20/2023
-77.058879,38.93620283,23190314,11/21/2023
-77.02510435,38.94028518,23190176,11/20/2023
-77.02765652,38.96555083,23190208,11/21/2023
-77.04087789,38.92387768,23181111,11/4/2023
-77.03455046,38.91335808,23186629,11/14/2023
-76.99024241,38.89988449,23188528,11/17/2023
-77.06594897,38.94836763,23190376,11/21/2023
-77.00295624,38.87701331,23190277,11/21/2023
-76.99897573,38.90564997,23190082,11/20/2023
-77.0266021,38.95625977,23190253,11/20/2023
-77.021807,38.96729318,23190054,11/20/2023
-77.00746436,38.87556663,23189831,11/20/2023
-76.9286452,38.90266499,23190215,11/20/2023
-76.99956255,38.90848815,23189975,11/20/2023
-76.98149013,38.89667222,23190313,11/21/2023
-77.03460313,38.93257516,23424928,11/20/2023
-76.98149261,38.86174119,23189702,11/20/2023
-76.91092934,38.89243466,23190032,11/20/2023
-76.99614194,38.84684039,23190112,11/20/2023
-76.99122002,38.93536127,23190374,11/21/2023
-76.98366109,38.87875911,23190083,11/20/2023
-76.98365465,38.88924316,23189826,11/20/2023
-76.94764978,38.89666367,23189897,11/20/2023
-77.00969847,38.90379485,23190281,11/20/2023
-76.98124847,38.9420248,23190065,11/20/2023
-77.02672605,38.98405269,23190161,11/20/2023
-77.07002414,38.95536965,23190329,11/21/2023
-76.96393267,38.87075099,23190013,11/20/2023
-76.99152857,38.88345662,23190055,11/20/2023
-77.0375044,38.91113473,23424795,11/18/2023
-76.99619277,38.88672108,23189100,11/18/2023
-77.02650788,38.90085263,23424797,11/18/2023
-76.98780698,38.83236981,23177429,10/28/2023
-77.01067752,38.90857423,23178510,10/30/2023
-76.99208769,38.9002083,23180730,11/3/2023
-77.02970932,38.92719729,23180923,11/3/2023
-76.98948329,38.92249645,23182683,11/7/2023
-77.02191919,38.91039208,23183084,11/7/2023
-77.03261635,38.90453397,23183328,11/8/2023
-76.95655705,38.92643458,23178046,10/29/2023
-76.98503926,38.89891509,23178144,10/29/2023
-77.01016641,38.82520719,23178921,10/31/2023
-77.08529059,38.95991976,23181350,11/4/2023
-77.03196162,38.89784049,23183416,11/8/2023
-77.00826331,38.87841656,23189086,11/18/2023
-77.04423315,38.9079109,23185567,11/12/2023
-77.07673516,38.95073536,23424808,11/18/2023
-77.02294586,38.91483786,23173905,10/22/2023
-77.03600533,38.9267914,23424786,11/18/2023
-77.01060571,38.91335145,23424815,11/18/2023
-76.97892157,38.84389198,23184226,11/9/2023
-77.02559669,38.93459417,23185762,11/12/2023
-76.97899709,38.88813742,23187141,11/15/2023
-76.97309013,38.86191152,23189844,11/19/2023
-77.00280546,38.9025226,23175889,10/25/2023
-77.02885144,38.93070002,23179517,11/1/2023
-77.03195412,38.91865635,23186787,11/14/2023
-76.99088447,38.93106582,23186813,11/14/2023
-77.03650753,38.91521014,23424084,10/22/2023
-76.97993409,38.90707644,23424742,11/15/2023
-77.03325664,38.90965936,23174178,10/22/2023
-76.98832194,38.86041702,23174609,10/23/2023
-77.04343148,38.91373464,23424461,11/8/2023
-76.99375832,38.90077089,23424548,11/9/2023
-77.08529059,38.95991976,23181355,11/4/2023
-76.9925813,38.91826403,23187530,11/15/2023
-77.07555808,38.94222681,23188404,11/17/2023
-76.97057484,38.85457221,23183471,11/8/2023
-76.99122002,38.93536127,23183379,11/8/2023
-76.99730674,38.90373558,23174974,10/24/2023
-76.93267935,38.87566851,23187791,11/16/2023
-76.93638163,38.88707065,23184536,11/10/2023
-77.02458571,38.93815618,23424578,11/10/2023
-77.03186735,38.92033715,23175137,10/24/2023
-77.03394753,38.92642286,23177848,10/29/2023
-77.03272567,38.93071531,23188312,11/17/2023
-77.03377526,38.93524277,23186231,11/13/2023
-77.01535852,38.97061878,23179498,11/1/2023
-76.95906002,38.92107833,23180684,11/3/2023
-76.99320351,38.90021,23182428,11/6/2023
-76.97988194,38.88868011,23424550,11/9/2023
-77.03245281,38.95835857,23174051,10/22/2023
-77.01661172,38.94930642,23175081,10/24/2023
-77.02885137,38.89832172,23175962,10/26/2023
-76.98944736,38.92766794,23175151,10/24/2023
-76.95615406,38.89631314,23188748,11/18/2023
-77.00204343,38.88655988,23185520,11/12/2023
-77.00540126,38.87991429,23177977,10/29/2023
-76.99897956,38.89612435,23178219,10/30/2023
-77.07103891,38.91967437,23174216,10/22/2023
-76.97206922,38.87412759,23175062,10/24/2023
-76.99496423,38.89673259,23178806,10/31/2023
